@relation pitchbase

@attribute 18 numeric
@attribute 4.0 numeric
@attribute 0.08139316523779583 numeric
@attribute 109 numeric
@attribute 125.78616352201257 numeric
@attribute 61.059636970515406 numeric
@attribute 317 numeric
@attribute 34.93561191867119 numeric
@attribute 35.66116862659576 numeric
@attribute 156 numeric
@attribute 0.3624143941165391 numeric
@attribute 128.2051282051282 numeric
@attribute 129.776 numeric

@data
72,0.069444,0.086496,46,208.333333,74.319626,295,55.480383,45.999354,5,0.793061,4000,132.817
113,0.035398,0.068148,123,115.606936,84.385577,397,55.530792,34.069901,5,0.577516,4000,130.88
42,1.095238,0.091065,80,153.846154,54.600523,128,37.633814,45.970244,128,0.636934,156.25,152.426
14,2.357143,0.19894,77,157.480315,29.222144,385,59.826877,70.280245,128,0.806999,156.25,157.48
18,3,0.106169,81,152.671756,56.670641,399,47.558628,52.468332,130,0.619621,153.846154,150.044
18,3.722222,0.144727,89,143.884892,45.148067,278,62.422644,64.201156,139,0.644016,143.884892,144.213
17,2.352941,0.141236,87,145.985401,35.504494,278,57.521199,65.526229,139,0.739314,143.884892,144.972
18,0.388889,0.167113,87,145.985401,27.483495,137,59.884928,69.167455,137,0.770936,145.985401,143.885
19,1.473684,0.172403,86,147.058824,30.917292,272,59.471971,67.844338,136,0.754042,147.058824,147.244
22,0.863636,0.185689,84,149.253731,36.714342,134,63.180935,70.069945,134,0.745002,149.253731,148.148
23,1.130435,0.207296,82,151.515152,40.438558,397,69.191839,57.568964,132,0.745304,151.515152,150.087
26,0.346154,0.276763,80,153.846154,38.317145,398,63.902573,52.629399,130,0.745344,153.846154,154.702
20,2.35,0.378297,79,155.03876,31.013385,395,56.706526,47.721845,129,0.753385,155.03876,155.976
18,0.277778,0.304182,80,153.846154,31.128181,396,84.575853,72.14133,7,0.793859,2857.142857,154.38
21,2.142857,0.278434,82,151.515152,33.8796,397,106.417904,93.02785,7,0.82719,2857.142857,151.325
23,0.26087,0.218013,85,148.148148,38.807753,268,134.122351,116.475402,6,0.831147,3333.333333,148.251
23,0.782609,0.356579,85,148.148148,31.133432,270,115.327144,98.989003,6,0.823648,3333.333333,147.405
27,1.37037,0.195885,85,148.148148,44.25379,398,92.693667,78.770974,7,0.806646,2857.142857,148.148
23,1.956522,0.212165,81,152.671756,37.58008,393,55.652793,48.679054,8,0.784849,2500,151.515
23,1.217391,0.178314,77,157.480315,43.750749,373,60.350112,48.441203,8,0.71982,2500,157.89
24,1.25,0.252162,72,163.934426,33.830916,362,64.151841,51.367733,121,0.722781,165.289256,164.66
23,1.478261,0.289624,68,169.491525,34.586783,355,76.424014,66.813858,119,0.795743,168.067227,168.201
25,1.32,0.319531,68,169.491525,28.655361,352,59.70593,52.813884,118,0.784074,169.491525,168.65
18,1.444444,0.127644,62,178.571429,47.138823,117,50.355628,67.73568,117,0.749384,170.940171,165.699
29,0.793103,0.117763,35,235.294118,33.090148,381,20.606335,24.481851,173,0.460143,115.606936,138.142
15,2.133333,0.129061,129,111.731844,45.402756,367,35.563427,27.953703,178,0.364242,112.359551,110.656
16,0.3125,0.090532,137,106.951872,15.582705,378,21.668822,28.986309,189,0.645458,105.820106,104.948
16,4.1875,0.071538,144,103.092784,28.587422,393,19.265286,27.745293,194,0.505847,103.092784,102.381
34,0.176471,0.08528,13,317.460317,39.739848,397,24.895908,22.833925,5,0.756507,4000,95.0916
20,0.3,0.205071,168,91.743119,67.501295,218,43.025495,44.704433,215,0.411487,93.023256,92.4159
21,0.285714,0.108309,166,92.592593,41.050012,213,35.744977,48.858649,213,0.555565,93.896714,93.6581
21,2.285714,0.102411,153,98.522167,25.359595,219,23.561405,41.785257,217,0.542636,92.165899,90.5464
16,7.0625,0.141611,168,91.743119,41.807674,217,33.091226,52.756384,217,0.536589,92.165899,91.7429
10,6.9,0.078232,169,91.324201,25.552409,218,43.439521,71.77332,218,0.639356,91.743119,91.7429
6,11.833333,0.08462,157,96.618357,19.924559,218,55.912683,77.209808,218,0.647614,91.743119,90.9734
6,16,0.069142,68,169.491525,25.255344,221,60.484373,82.700114,221,0.639837,90.497738,90.4757
8,9.375,0.088897,1,392.156863,25.798651,224,67.382335,86.058443,224,0.639017,89.285714,88.9975
8,0.25,0.070676,52,196.078431,24.71462,226,117.851479,115.291564,225,0.613412,88.888889,88.7348
10,4,0.094217,85,148.148148,23.503824,227,125.560969,125.280085,227,0.647336,88.105727,88.3095
16,0.1875,0.078007,8,344.827586,34.964719,224,93.942195,102.82459,223,0.626179,89.686099,89.5143
29,0.344828,0.080469,3,377.358491,33.53166,223,22.926975,17.025503,6,0.56813,3333.333333,89.1309
31,0.645161,0.119205,3,377.358491,43.832233,225,32.587247,22.883203,6,0.579466,3333.333333,88.4956
17,3.294118,0.128281,181,86.580087,41.084623,228,40.797021,32.387762,8,0.622295,2500,87.5124
18,1,0.135644,171,90.497738,42.32148,223,31.163864,43.365772,225,0.493064,88.888889,87.7355
26,0.538462,0.079815,36,232.55814,47.385669,371,30.71388,31.990042,79,0.35782,253.164557,88.6523
35,0.085714,0.093411,181,86.580087,52.698503,371,28.556045,23.27128,8,0.569802,2500,87.2655
34,0.235294,0.113139,174,89.285714,31.249615,225,32.977685,36.914876,224,0.573566,89.285714,88.3995
39,0.717949,0.090388,26,263.157895,34.501317,227,38.606156,43.373385,227,0.605432,88.105727,87.7191
41,0.268293,0.082209,79,155.03876,32.375323,227,40.134381,44.229303,227,0.603704,88.105727,86.861
40,1.475,0.088967,2,384.615385,45.444915,225,31.625938,25.22001,8,0.607729,2500,89.0586
35,0.057143,0.121776,3,377.358491,53.14799,222,53.342537,42.620169,8,0.724003,2500,90.4637
44,0.159091,0.074096,270,62.5,64.444872,229,49.329013,40.782507,8,0.745657,2500,88.6816
43,0.27907,0.085612,4,370.37037,71.08231,248,44.438063,34.939423,8,0.696237,2500,86.2071
32,0.25,0.075418,9,338.983051,60.551979,396,53.688107,44.965485,8,0.744401,2500,94.0878
36,0.166667,0.068516,90,142.857143,50.594474,399,51.16022,45.562025,8,0.792843,2500,98.2224
38,0.210526,0.073133,51,198.019802,44.98132,399,30.551019,28.17529,7,0.758577,2857.142857,95.1492
34,0.647059,0.067836,167,92.165899,40.518794,217,29.363642,43.332989,217,0.522176,92.165899,93.1744
25,0.32,0.094714,175,88.888889,31.604389,222,29.004055,41.974735,220,0.516298,90.909091,90.4836
24,1.416667,0.08814,170,90.909091,27.306871,220,38.373748,50.809374,219,0.62046,91.324201,90.5716
24,0.083333,0.117859,167,92.165899,28.279895,217,38.776795,48.874853,217,0.615699,92.165899,92.289
23,0.434783,0.116842,159,95.69378,34.783861,207,35.639096,41.717582,207,0.609375,96.618357,96.1536
26,0.423077,0.095876,148,101.010101,26.636929,399,37.897398,38.256072,199,0.508111,100.502513,99.5469
25,1.28,0.181915,140,105.263158,44.91605,375,41.647565,40.359215,190,0.512856,105.263158,105.748
25,2.88,0.093814,128,112.359551,34.104765,362,39.60897,36.833475,178,0.450238,112.359551,110.485
27,1.851852,0.107729,120,117.647059,36.758254,338,30.24803,36.260869,169,0.570644,118.343195,119.804
19,0.526316,0.093353,110,125,50.097802,163,33.92411,37.829569,163,0.55505,122.699387,123.191
15,2.4,0.14862,129,111.731844,45.397225,361,42.318579,50.780562,180,0.46742,111.111111,113.341
14,1.5,0.168173,127,112.99435,29.866091,177,54.394925,72.707278,177,0.693213,112.99435,112.814
12,8.166667,0.110135,124,114.942529,22.224211,349,73.187473,87.655802,175,0.705801,114.285714,115.561
11,3.909091,0.094715,122,116.27907,24.410772,347,32.09357,52.674157,171,0.581866,116.959064,115.705
12,4,0.118655,120,117.647059,36.057476,336,29.567085,43.010599,168,0.642965,119.047619,118.017
14,1.428571,0.148037,114,121.95122,54.073172,160,43.721222,41.39066,161,0.58074,124.223602,122.699
16,2.5625,0.224135,108,126.582278,41.645051,156,51.137658,49.627748,157,0.696703,127.388535,127.284
20,1.65,0.183107,106,128.205128,32.431997,155,53.595207,49.599633,155,0.701548,129.032258,128.174
22,1,0.17879,107,127.388535,44.239569,155,52.608322,48.623213,155,0.696149,129.032258,127.389
21,1.333333,0.227694,106,128.205128,39.786302,311,38.961918,37.832917,156,0.688696,128.205128,128.095
23,0.086957,0.211903,108,126.582278,35.364779,316,32.626941,31.53684,158,0.660094,126.582278,126.761
22,2.954545,0.191686,109,125.786164,33.68388,320,35.763937,41.984183,159,0.670625,125.786164,124.734
22,1.318182,0.156123,109,125.786164,28.737569,320,29.594368,38.558712,159,0.694683,125.786164,124.632
19,1.684211,0.172646,110,125,37.455066,321,48.073771,51.731276,160,0.701657,125,125.313
13,3.615385,0.06617,112,123.45679,45.779592,162,37.570751,39.783464,162,0.579798,123.45679,123.374
11,4.272727,0.198339,113,122.699387,24.814183,325,129.632158,138.822534,163,0.739188,122.699387,122.601
10,9.2,0.095117,117,119.760479,26.838899,330,129.485857,136.488476,165,0.72972,121.212121,119.86
8,9,0.098531,117,119.760479,29.96264,168,88.800043,105.26422,168,0.701173,119.047619,117.012
12,0.416667,0.084052,89,143.884892,59.458142,173,70.106342,89.398793,172,0.64757,116.27907,109.242
29,2.965517,0.082651,95,137.931034,57.674543,398,39.654387,40.625926,164,0.520142,121.95122,121.638
24,0.416667,0.096429,123,115.606936,37.674051,336,26.780591,34.14942,169,0.528346,118.343195,119.737
23,0.086957,0.157425,128,112.359551,46.609997,353,37.407341,38.332248,178,0.490071,112.359551,113.56
21,0.333333,0.210191,135,108.108108,36.033524,373,49.311347,48.43328,186,0.576607,107.526882,107.946
28,0.428571,0.122275,138,106.382979,32.519356,378,39.415708,44.518011,188,0.622037,106.382979,105.607
23,2.695652,0.087805,153,98.522167,41.736839,386,29.720994,34.87801,189,0.500589,105.820106,104.908
39,0.153846,0.087282,110,125,43.682878,399,25.581395,29.910507,194,0.387411,103.092784,97.5404
103,0.174757,0.079116,100,133.333333,73.919224,399,43.370734,29.515943,5,0.634436,4000,140.175
57,0.192982,0.084777,97,136.054422,46.474303,397,29.494191,21.418786,4,0.624489,5000,101.708
58,0.155172,0.068525,97,136.054422,51.249883,399,21.133633,17.328162,10,0.394071,2000,79.4735
26,1.5,0.075268,23,273.972603,42.477399,399,26.500939,29.076569,147,0.380234,136.054422,162.116
16,2.5,0.109449,96,136.986301,29.938418,294,44.4895,51.990729,147,0.719062,136.054422,136.987
13,3.384615,0.1346,99,134.228188,41.695945,303,40.301249,43.962005,152,0.619385,131.578947,129.472
12,7.5,0.11404,117,119.760479,52.607524,325,41.17652,33.637462,165,0.379766,121.212121,119.492
15,0.866667,0.089864,132,109.89011,22.161379,359,33.380998,31.604922,179,0.437522,111.731844,109.903
22,0.954545,0.085025,139,105.820106,23.957156,398,30.169285,31.633034,198,0.485031,101.010101,101.056
20,0.8,0.073215,175,88.888889,38.012012,208,32.563495,34.623055,206,0.541191,97.087379,96.1431
16,6,0.082285,167,92.165899,27.740496,217,32.087645,36.309587,217,0.632941,92.165899,93.402
17,1.294118,0.120948,163,93.896714,47.239159,217,33.713646,32.549985,216,0.490899,92.592593,93.3612
13,2.230769,0.16959,100,133.333333,50.965591,364,28.790995,32.852064,150,0.376926,133.333333,142.836
16,3.875,0.225717,92,140.84507,67.44822,285,53.765321,49.546649,142,0.51235,140.84507,140.622
15,5.266667,0.196105,84,149.253731,61.607496,399,61.984468,56.42742,135,0.55542,148.148148,150.027
11,7.181818,0.139059,78,156.25,56.486959,387,97.157018,92.610154,129,0.695885,155.03876,158.418
8,14.875,0.166557,73,162.601626,66.526616,125,76.767459,83.645239,124,0.659723,161.290323,166.232
6,20,0.18542,70,166.666667,30.586496,360,146.17625,176.688719,120,0.818797,166.666667,168.068
6,19.666667,0.189493,68,169.491525,20.139156,355,163.003803,193.770236,119,0.820657,168.067227,169.492
6,20,0.139056,69,168.067227,27.361948,118,129.792956,161.92017,118,0.808366,169.491525,169.323
35,0.228571,0.075063,15,307.692308,56.304073,364,51.044439,46.742068,5,0.876532,4000,156.996
105,0.019048,0.067062,212,76.335878,67.446069,380,49.646587,34.718924,5,0.659037,4000,143.139
41,1.804878,0.154498,72,163.934426,74.626238,368,81.889948,79.808195,122,0.669291,163.934426,163.423
14,3.428571,0.14474,72,163.934426,52.121675,373,83.517921,88.103999,123,0.755574,162.601626,161.524
11,7.363636,0.169644,75,160,24.461782,378,62.931985,86.130231,125,0.748907,160,159.712
10,12.9,0.231399,78,156.25,21.335682,380,152.544332,158.910414,127,0.779514,157.480315,156.501
12,4.166667,0.182117,80,153.846154,46.389488,128,62.583265,64.30612,129,0.660019,155.03876,152.906
20,2.35,0.194229,79,155.03876,38.831243,127,34.337912,43.706568,127,0.69039,157.480315,153.227
25,1.04,0.232796,77,157.480315,27.18719,379,46.589517,55.196208,126,0.776917,158.730159,158.73
27,0.962963,0.303453,77,157.480315,33.763173,380,56.171648,59.829525,127,0.744673,157.480315,157.534
25,1.24,0.234475,83,150.37594,62.633541,388,43.551704,33.646601,65,0.359265,307.692308,145.106
20,1.8,0.076644,94,138.888889,53.152531,399,30.741456,38.002,138,0.488006,144.927536,139.112
20,0.85,0.228961,90,142.857143,46.698482,138,30.619914,39.218349,138,0.660301,144.927536,142.028
23,0.391304,0.274679,90,142.857143,21.925218,140,45.057633,48.771719,140,0.771716,142.857143,142.533
24,0.208333,0.265275,90,142.857143,23.465732,280,44.645166,47.303242,140,0.745954,142.857143,143.328
24,2.208333,0.205788,94,138.888889,62.553634,143,45.150673,44.987428,143,0.575571,139.86014,139.295
23,1.73913,0.159425,99,134.228188,48.918003,394,33.915588,32.55053,146,0.399537,136.986301,125.96
17,2.823529,0.099282,80,153.846154,44.078462,399,26.841214,42.004818,142,0.484509,140.84507,135.835
12,4.916667,0.063934,107,127.388535,47.529118,148,32.625738,48.843043,149,0.424298,134.228188,135.813
11,8.090909,0.134839,93,139.86014,35.428965,143,127.545989,139.299744,143,0.778541,139.86014,140.073
11,4.545455,0.15309,90,142.857143,22.022585,283,151.346508,161.435611,141,0.795761,141.843972,141.693
8,17.5,0.239339,90,142.857143,15.672557,140,150.454954,160.631459,140,0.781838,142.857143,142.857
6,23,0.214531,87,145.985401,21.067602,277,141.620923,152.884065,138,0.761781,144.927536,145.689
8,7,0.120306,88,144.927536,34.864413,136,24.647051,38.828241,136,0.601623,147.058824,144.604
11,7.181818,0.147091,83,150.37594,37.294601,134,50.6543,60.713304,135,0.764265,148.148148,148.148
15,1.266667,0.184432,83,150.37594,24.694577,399,61.822186,68.548385,133,0.769115,150.37594,148.95
17,3.294118,0.207971,82,151.515152,21.577471,395,54.038842,61.144033,132,0.761379,151.515152,149.256
13,2.923077,0.228644,80,153.846154,37.927565,131,53.379096,61.684441,131,0.762179,152.671756,154.053
11,12.181818,0.075882,94,138.888889,56.530066,132,56.587267,69.231509,132,0.569589,151.515152,151.136
7,20.142857,0.149593,83,150.37594,46.870125,135,152.598769,161.912255,135,0.772695,148.148148,147.06
7,8.571429,0.088663,2,384.615385,61.496549,140,97.987129,117.392154,140,0.748998,142.857143,136.553
32,0.1875,0.080527,148,101.010101,55.968229,356,43.682015,37.778271,5,0.773276,4000,101.494
66,0.060606,0.071697,141,104.712042,76.343641,398,52.244577,45.900029,5,0.821138,4000,93.5081
36,0.916667,0.074181,59,183.486239,56.398277,372,39.150322,38.515697,228,0.421853,87.719298,100.025
22,1.136364,0.059125,3,377.358491,51.562107,388,47.405432,37.773526,43,0.332737,465.116279,94.036
25,0.28,0.069589,67,170.940171,56.902933,206,41.782796,37.959631,208,0.429833,96.153846,93.5773
28,0.25,0.079482,160,95.238095,38.632384,208,27.360365,34.576767,208,0.532769,96.153846,94.0979
31,0.419355,0.073336,23,273.972603,44.916422,209,26.092043,33.090586,209,0.501708,95.69378,94.7516
31,0.741935,0.081767,146,102.040816,81.956117,398,45.963752,31.360491,16,0.3777,1250,91.5407
21,0.285714,0.139292,106,128.205128,54.584214,318,58.486281,60.662197,161,0.575557,124.223602,128.205
24,0.916667,0.110179,103,130.718954,34.809241,312,49.271615,75.151913,155,0.713431,129.032258,129.364
56,0.107143,0.103563,103,130.718954,57.174617,316,49.562032,43.885901,5,0.845121,4000,126.532
109,0.036697,0.073888,13,317.460317,75.449744,399,46.080953,30.617799,5,0.621033,4000,122.882
149,0.033557,0.072059,43,215.053763,60.094381,394,38.814147,17.904359,4,0.409757,5000,120.106
36,2.361111,0.192211,86,147.058824,47.180529,135,45.057964,55.233852,135,0.715386,148.148148,147.469
12,4.75,0.17977,85,148.148148,46.651956,272,67.154808,75.158167,137,0.761795,145.985401,147.413
19,1.736842,0.124623,91,141.843972,54.279981,141,50.865842,59.069519,141,0.689451,141.843972,140.202
30,0.633333,0.118879,97,136.054422,55.38408,294,68.695799,65.460807,147,0.588985,136.054422,135.421
37,0.27027,0.084609,101,132.450331,53.602452,294,71.740492,67.095432,146,0.600713,136.986301,133.535
36,0.305556,0.135109,95,137.931034,58.142307,287,65.404461,50.387144,143,0.663367,139.86014,136.987
34,0.264706,0.131871,91,141.843972,65.737605,283,73.794755,53.207818,141,0.626167,141.843972,140.13
31,0.322581,0.134962,84,149.253731,69.227789,272,70.646149,52.717243,136,0.632975,147.058824,146.823
25,0.32,0.115058,80,153.846154,63.149383,380,73.476986,67.105768,128,0.641096,156.25,154.495
20,6.4,0.103586,85,148.148148,69.90225,399,74.574262,63.10583,133,0.564616,150.37594,148.987
9,5.555556,0.176476,84,149.253731,33.812318,399,141.903652,150.767837,133,0.766491,150.37594,149.453
10,4.8,0.221211,86,147.058824,17.707635,270,142.314323,153.311304,135,0.782151,148.148148,147.839
11,2.545455,0.117406,86,147.058824,34.269665,271,88.429898,102.889719,135,0.688565,148.148148,148.772
19,0.526316,0.137599,87,145.985401,44.193007,135,26.276819,21.500551,135,0.513782,148.148148,146.988
27,0.407407,0.247885,86,147.058824,39.453012,136,38.956161,36.127442,136,0.696358,147.058824,146.549
29,0.241379,0.226345,89,143.884892,69.219443,284,48.475857,26.824418,138,0.388326,144.927536,141.813
27,1.296296,0.115455,103,130.718954,58.755917,389,28.839888,30.312486,146,0.426926,136.986301,114.826
40,0.15,0.106544,102,131.578947,52.950865,399,34.887302,22.686676,8,0.506966,2500,147.428
26,1.846154,0.159956,84,149.253731,52.029523,286,35.8795,25.949153,8,0.583875,2500,143.595
19,2.473684,0.160371,91,141.843972,35.348908,282,59.035085,50.572,7,0.771948,2857.142857,142.946
18,2.5,0.268865,93,139.86014,25.467214,285,114.534137,128.736288,142,0.757296,140.84507,139.83
14,5.928571,0.174592,96,136.986301,29.483158,292,114.62808,127.551728,146,0.755066,136.986301,136.785
9,0.222222,0.109388,100,133.333333,54.602016,151,94.997812,110.672563,151,0.722886,132.450331,128.336
30,1.4,0.078367,19,289.855072,55.321065,364,40.76166,28.100032,11,0.468578,1818.181818,141.858
15,4.466667,0.089082,113,122.699387,51.08608,344,23.005693,29.444301,148,0.367053,135.135135,120.908
21,2.285714,0.196388,87,145.985401,52.018242,138,52.189039,60.359038,138,0.735002,144.927536,144.927
15,3.266667,0.251858,86,147.058824,32.339758,136,77.105552,81.63519,137,0.773423,145.985401,147.522
16,0.375,0.267757,86,147.058824,51.390822,399,58.971472,59.660217,134,0.638618,149.253731,146.934
19,0.105263,0.229046,85,148.148148,43.140742,395,44.597957,49.404867,131,0.659332,152.671756,148.641
29,0.62069,0.227619,79,155.03876,37.99074,385,46.449287,45.364349,128,0.696767,156.25,154.315
31,1.548387,0.218579,76,158.730159,28.888729,378,37.136997,38.311357,126,0.708494,158.730159,159.35
28,1.321429,0.256916,72,163.934426,27.798344,367,34.089513,36.398355,122,0.745049,163.934426,163.253
22,0.954545,0.302253,71,165.289256,15.264504,362,40.191094,42.17635,121,0.775703,165.289256,164.792
23,0.173913,0.370437,70,166.666667,24.140862,121,43.999606,45.666236,121,0.787876,165.289256,165.127
22,1.181818,0.230409,73,162.601626,30.280431,371,40.450766,48.579478,123,0.755968,162.601626,162.603
17,2.823529,0.142519,75,160,40.78534,125,40.862298,48.361682,125,0.718552,160,158.749
44,0.090909,0.084409,67,170.940171,85.426783,397,81.046308,67.055888,5,0.790362,4000,149.092
26,0.384615,0.12759,160,95.238095,34.637083,395,40.722505,31.433522,44,0.280767,454.545455,98.2134
23,1.304348,0.269184,149,100.502513,24.30536,393,32.004095,34.280194,198,0.446199,101.010101,101.056
17,2.352941,0.237787,156,97.087379,43.973409,207,38.198748,41.781636,208,0.54404,96.153846,96.3179
14,0.357143,0.256826,160,95.238095,17.129616,210,35.526159,44.272864,210,0.655091,95.238095,95.0047
15,5.666667,0.222646,160,95.238095,22.636071,212,30.873055,40.509596,211,0.63193,94.78673,95.1546
