@relation classbase

@attribute 21 numeric
@attribute 0.8571428571428571 numeric
@attribute 0.2779698908132899 numeric
@attribute 269 numeric
@attribute 62.69592476489028 numeric
@attribute 0 numeric
@attribute 320 numeric
@attribute 41.66489827547461 numeric
@attribute 30.991246692863918 numeric
@attribute 27 numeric
@attribute 0.431808247170356 numeric
@attribute 740.7407407407408 numeric
@attribute unvoiced {unvoiced,voiced}

@data
24,0.208333,0.092814,270,62.5,74.268827,343,40.620718,38.202022,80,0.398861,250,unvoiced
57,0.105263,0.084782,2,384.615385,66.815664,398,41.967981,29.64318,6,0.634845,3333.333333,unvoiced
101,0.059406,0.099387,10,333.333333,48.01124,398,28.339268,18.448547,6,0.545129,3333.333333,unvoiced
115,0.052174,0.110499,2,384.615385,58.326079,394,33.712923,24.614652,6,0.641138,3333.333333,unvoiced
112,0.053571,0.077473,3,377.358491,70.932795,399,52.282203,30.735174,6,0.53049,3333.333333,unvoiced
107,0.037383,0.088352,59,183.486239,69.143522,398,51.75963,29.36666,7,0.509406,2857.142857,unvoiced
96,0.083333,0.087786,117,119.760479,66.299311,395,47.882293,29.325715,7,0.528916,2857.142857,unvoiced
84,0.130952,0.096965,111,124.223602,62.003612,396,38.972937,18.94634,7,0.383506,2857.142857,unvoiced
50,0.42,0.089809,40,222.222222,59.871001,396,29.902817,21.965446,9,0.600794,2222.222222,unvoiced
21,0.142857,0.077787,80,153.846154,88.65655,144,74.962237,64.745846,8,0.783673,2500,unvoiced
10,4.8,0.18641,87,145.985401,55.55709,137,105.707126,117.959355,137,0.728043,145.985401,voiced
10,13.5,0.259768,85,148.148148,31.167881,135,139.212073,152.864413,135,0.796371,148.148148,voiced
7,19.142857,0.199973,83,150.37594,19.632871,268,146.576543,156.950005,134,0.77741,149.253731,voiced
8,6,0.202578,85,148.148148,29.878034,135,22.682317,24.363544,135,0.500987,148.148148,voiced
15,1.866667,0.235983,87,145.985401,37.344695,135,33.668953,37.217418,135,0.71928,148.148148,voiced
19,1.947368,0.287731,87,145.985401,35.576246,136,57.372808,59.008052,136,0.784484,147.058824,voiced
20,1.05,0.21236,87,145.985401,36.447259,137,52.822762,59.742385,137,0.733441,145.985401,voiced
17,1.294118,0.182642,85,148.148148,39.089753,137,45.733622,54.055389,137,0.722781,145.985401,voiced
15,1.2,0.184937,87,145.985401,61.166483,138,63.063289,84.169023,138,0.684535,144.927536,voiced
22,0.454545,0.088336,39,224.719101,56.991977,142,31.5081,50.42622,141,0.457858,141.843972,unvoiced
43,0.395349,0.083908,36,232.55814,40.701264,399,11.904128,11.558812,5,0.802983,4000,unvoiced
78,0.025641,0.062099,262,64.102564,48.407364,399,17.900422,7.701666,4,0.318521,5000,unvoiced
107,0.046729,0.097743,4,370.37037,60.659943,399,30.027826,13.37025,4,0.378657,5000,unvoiced
132,0.037879,0.088632,30,250,72.730092,399,61.878447,23.408268,5,0.345973,4000,unvoiced
95,0.115789,0.080894,124,114.942529,92.734519,386,76.70344,42.1504,5,0.52345,4000,unvoiced
46,0.586957,0.070102,180,86.956522,64.072904,399,69.004949,44.661296,5,0.603744,4000,unvoiced
34,0.852941,0.067233,8,344.827586,53.817353,399,22.682534,24.429142,565,0.195267,35.39823,unvoiced
33,0.848485,0.091991,55,190.47619,54.754455,399,26.2786,29.026568,128,0.381549,156.25,unvoiced
22,0.5,0.1361,82,151.515152,34.633134,397,45.920077,48.919499,133,0.629779,150.37594,voiced
20,1.55,0.191327,84,149.253731,31.356305,399,50.466594,59.908823,133,0.790797,150.37594,voiced
15,6.466667,0.137573,83,150.37594,51.399849,133,33.711555,40.726668,133,0.58516,150.37594,voiced
13,3.153846,0.084525,84,149.253731,52.672329,133,32.099615,38.840265,134,0.524625,149.253731,voiced
16,2.0625,0.281378,83,150.37594,37.154294,132,54.782538,64.490236,132,0.79387,151.515152,voiced
15,2.266667,0.249207,83,150.37594,19.261124,399,54.974788,63.112637,133,0.766035,150.37594,voiced
18,0.777778,0.110658,86,147.058824,52.061943,134,43.42366,51.443208,134,0.678045,149.253731,voiced
60,0.066667,0.070764,88,144.927536,50.787997,140,24.357112,32.031,139,0.370775,143.884892,unvoiced
119,0.033613,0.064488,6,357.142857,74.476773,390,42.371506,38.230922,2,0.878678,10000,unvoiced
136,0.051471,0.071992,109,125.786164,62.857695,397,36.756752,8.980234,5,0.189903,4000,unvoiced
114,0.061404,0.067712,8,344.827586,49.756135,397,22.254704,10.241496,5,0.280457,4000,unvoiced
80,0.425,0.069204,80,153.846154,46.607757,390,36.808417,14.250919,5,0.278494,4000,unvoiced
55,0.036364,0.070509,17,298.507463,61.004864,387,33.925237,21.955947,34,0.263991,588.235294,unvoiced
34,0.294118,0.077048,112,123.45679,46.042096,162,20.390268,26.919583,46,0.192228,434.782609,unvoiced
19,1.631579,0.076209,154,98.039216,42.028243,395,36.391189,36.235958,202,0.418672,99.009901,voiced
17,0.647059,0.203961,147,101.522843,24.587875,399,39.778084,40.568832,198,0.49195,101.010101,voiced
19,1.421053,0.278164,155,97.560976,24.274086,205,29.502,39.169001,205,0.615857,97.560976,voiced
23,0.521739,0.154627,161,94.78673,37.048247,205,34.681323,39.566896,206,0.535357,97.087379,voiced
20,4.1,0.160661,156,97.087379,38.944563,206,54.919938,55.93345,206,0.63608,97.087379,voiced
18,2.222222,0.095994,156,97.087379,56.705923,206,50.462423,49.338288,206,0.561572,97.087379,voiced
16,0.375,0.09836,167,92.165899,57.63496,218,57.98877,65.971074,217,0.430619,92.165899,voiced
11,6.272727,0.138722,161,94.78673,44.194059,211,102.431631,110.16116,212,0.645906,94.339623,voiced
11,0.272727,0.088281,57,186.915888,28.601877,216,91.562517,104.009465,216,0.655393,92.592593,voiced
11,5.272727,0.101798,1,392.156863,60.808299,219,60.366876,71.310652,218,0.485542,91.743119,voiced
20,0.35,0.064223,188,84.033613,29.144726,399,8.9515,9.489397,7,0.613238,2857.142857,unvoiced
60,0.033333,0.060481,110,125,49.952024,399,24.475842,17.996841,7,0.571864,2857.142857,unvoiced
92,0.065217,0.068321,127,112.99435,68.464376,398,39.14738,28.70426,7,0.631058,2857.142857,unvoiced
93,0.086022,0.073354,2,384.615385,53.155092,395,32.132787,19.883248,7,0.525421,2857.142857,unvoiced
91,0.087912,0.078428,33,240.963855,50.920999,388,31.850252,20.725316,25,0.525124,800,unvoiced
73,0.109589,0.071443,11,327.868852,69.243709,392,39.822245,29.072742,25,0.629616,800,unvoiced
45,0.6,0.079752,6,357.142857,40.120229,367,16.496759,25.149274,165,0.251521,121.212121,unvoiced
29,0.344828,0.085295,153,98.522167,39.11505,369,25.250304,29.196738,207,0.364223,96.618357,voiced
22,2.454545,0.080197,167,92.165899,35.794581,210,28.393763,33.902912,211,0.524866,94.78673,voiced
22,0.545455,0.090641,162,94.339623,22.149095,212,30.11708,37.560289,211,0.616271,94.78673,voiced
23,0.73913,0.16402,169,91.324201,40.845751,219,31.841779,32.199149,217,0.414523,92.165899,voiced
27,1.111111,0.122345,166,92.592593,40.411719,216,26.33021,29.413041,217,0.395479,92.165899,voiced
29,0.827586,0.130055,163,93.896714,39.486774,373,22.841125,26.608491,224,0.333105,89.285714,voiced
26,0.423077,0.116845,172,90.09009,31.508921,221,26.504584,34.275573,220,0.538608,90.909091,voiced
27,0.296296,0.075913,6,357.142857,38.297989,219,32.828037,39.322605,220,0.558139,90.909091,voiced
25,1.88,0.090706,170,90.909091,46.483787,219,32.507608,40.070919,219,0.555898,91.324201,voiced
38,0.289474,0.070438,8,344.827586,76.080849,235,41.815591,40.992836,140,0.238974,142.857143,voiced
68,0.102941,0.098888,106,128.205128,69.687941,396,36.07981,26.043915,7,0.638693,2857.142857,unvoiced
94,0.042553,0.066369,71,165.289256,61.920488,395,34.617881,29.412845,7,0.762983,2857.142857,unvoiced
95,0.084211,0.105866,51,198.019802,63.82601,397,63.741385,47.254743,7,0.694286,2857.142857,unvoiced
75,0.373333,0.081101,3,377.358491,87.353165,393,70.881989,46.439043,8,0.598728,2500,unvoiced
53,1.207547,0.074057,270,62.5,80.484386,396,59.028043,42.921673,8,0.659376,2500,voiced
36,1.694444,0.080844,49,202.020202,69.532263,367,56.78479,43.933872,7,0.685639,2857.142857,voiced
29,1.137931,0.068515,143,103.626943,72.25746,392,46.131236,46.042635,436,0.326084,45.87156,voiced
22,2.954545,0.100295,45,210.526316,62.027442,250,41.951532,44.275105,448,0.316439,44.642857,voiced
30,0.266667,0.092911,68,169.491525,60.825176,368,48.2216,51.342084,203,0.29742,98.522167,voiced
49,0.142857,0.081206,2,384.615385,57.067699,231,31.488859,46.945463,231,0.44287,86.580087,voiced
88,0.056818,0.08628,18,294.117647,77.026835,399,62.910432,49.164246,5,0.749705,4000,unvoiced
122,0.040984,0.081391,44,212.765957,65.809122,397,58.167723,49.041702,5,0.791534,4000,unvoiced
129,0.046512,0.091672,47,206.185567,60.879132,394,50.075314,42.325807,5,0.805303,4000,unvoiced
132,0.030303,0.069618,45,210.526316,60.837192,398,44.798854,35.621785,5,0.750505,4000,unvoiced
130,0.038462,0.085241,120,117.647059,62.716235,389,48.227798,38.194745,5,0.750495,4000,unvoiced
128,0.039063,0.10017,11,327.868852,53.710235,397,41.768264,34.608722,5,0.780706,4000,unvoiced
124,0.040323,0.085031,55,190.47619,80.922356,399,71.314322,61.422295,5,0.819222,4000,unvoiced
122,0.057377,0.06985,12,322.580645,64.546766,376,52.209529,45.616932,5,0.816267,4000,unvoiced
117,0.042735,0.079768,65,173.913043,64.075132,396,45.416252,36.891503,5,0.746242,4000,unvoiced
116,0.034483,0.06834,18,294.117647,58.736088,397,47.720869,37.299559,5,0.718754,4000,unvoiced
114,0.04386,0.072557,29,253.164557,79.54623,397,73.152551,60.408357,5,0.784776,4000,unvoiced
103,0.058252,0.060604,87,145.985401,55.925731,399,46.23075,37.33311,5,0.742647,4000,unvoiced
94,0.042553,0.080785,128,112.359551,65.785375,396,42.796271,31.604489,5,0.668387,4000,unvoiced
77,0.077922,0.080342,83,150.37594,52.057654,399,28.375141,18.090538,5,0.531822,4000,unvoiced
59,0.084746,0.065825,9,338.983051,66.27407,397,54.259728,26.540602,5,0.43385,4000,unvoiced
53,0.09434,0.076805,113,122.699387,77.013643,399,47.682107,25.522919,5,0.472356,4000,unvoiced
56,1.589286,0.069963,72,163.934426,89.331495,366,84.4721,46.050441,5,0.509641,4000,unvoiced
43,1.046512,0.090421,58,185.185185,84.436154,397,65.335777,41.213872,5,0.569579,4000,unvoiced
33,1.090909,0.076302,124,114.942529,95.323186,399,84.171076,46.796789,11,0.449047,1818.181818,unvoiced
28,1.607143,0.067288,27,259.74026,95.198618,358,74.453052,32.948652,330,0.173917,60.606061,unvoiced
37,0.432432,0.081853,42,217.391304,78.791099,399,64.802585,32.524155,265,0.193266,75.471698,unvoiced
47,0.446809,0.07457,6,357.142857,80.978034,363,59.072313,33.588028,70,0.213095,285.714286,unvoiced
42,0.047619,0.104957,21,281.690141,90.667736,358,75.494036,61.936846,71,0.3833,281.690141,unvoiced
46,0.086957,0.069627,18,294.117647,80.32199,391,71.541683,62.525755,72,0.370773,277.777778,unvoiced
53,0.075472,0.082856,69,168.067227,93.002582,399,79.807431,60.170543,3,0.728886,6666.666667,unvoiced
62,0.112903,0.077308,3,377.358491,63.9633,395,66.156712,46.028355,3,0.665516,6666.666667,unvoiced
69,0.043478,0.075293,11,327.868852,74.787569,396,51.175924,37.297133,3,0.689721,6666.666667,unvoiced
74,0.040541,0.061335,17,298.507463,73.608189,386,43.706234,31.182299,3,0.667692,6666.666667,unvoiced
92,0.054348,0.088324,31,246.91358,78.94794,395,63.247036,30.20762,3,0.445991,6666.666667,unvoiced
82,0.52439,0.074008,55,190.47619,82.723834,394,66.487214,36.990975,5,0.526281,4000,unvoiced
44,0.363636,0.08677,27,259.74026,4.863524,394,46.294848,29.221145,5,0.587995,4000,unvoiced
43,0.372093,0.163745,262,64.102564,0,320,33.235411,15.67043,9,0.411321,2222.222222,unvoiced
90,0.022222,0.086471,12,322.580645,63.006751,392,46.764312,19.49066,3,0.374017,6666.666667,unvoiced
83,0.120482,0.0658,25,266.666667,88.388215,366,57.027895,22.921256,3,0.36686,6666.666667,unvoiced
48,0.125,0.074758,327,53.050398,20.841891,389,7.077326,9.880129,10,0.265655,2000,unvoiced
24,1.208333,0.069262,9,338.983051,14.591409,398,12.086756,13.484673,78,0.37104,256.410256,unvoiced
24,0.333333,0.06077,51,198.019802,41.802758,367,14.915398,11.575868,533,0.306788,37.523452,unvoiced
30,0.866667,0.138063,228,71.942446,45.936506,383,19.092279,14.495393,9,0.34021,2222.222222,unvoiced
31,1.258065,0.219659,137,106.951872,54.241278,337,39.75114,31.290457,141,0.309185,141.843972,voiced
37,0.081081,0.079236,280,60.606061,52.444462,397,34.434659,46.965945,149,0.550781,134.228188,voiced
86,0.046512,0.088691,68,169.491525,85.183714,396,56.063926,42.506691,5,0.722509,4000,voiced
124,0.032258,0.085881,75,160,77.810508,398,51.586976,34.902555,5,0.637807,4000,unvoiced
145,0.027586,0.077078,12,322.580645,74.007347,392,56.902903,33.470786,5,0.553061,4000,unvoiced
168,0.02381,0.070344,27,259.74026,67.71809,398,41.869914,21.873188,4,0.474641,5000,unvoiced
181,0.016575,0.067783,113,122.699387,73.997261,399,51.193187,20.284299,4,0.357163,5000,unvoiced
174,0.022989,0.097382,8,344.827586,63.262276,392,35.605834,18.9104,4,0.474933,5000,unvoiced
121,0.07438,0.075506,25,266.666667,73.080876,396,59.571411,39.120162,4,0.62312,5000,unvoiced
50,1.72,0.077586,103,130.718954,72.663951,399,52.479958,45.625312,4,0.812221,5000,voiced
12,1.083333,0.13922,13,317.460317,44.388269,361,69.573863,66.29553,120,0.593549,166.666667,voiced
12,6.833333,0.179921,69,168.067227,25.152664,360,78.778403,83.878321,120,0.747392,166.666667,voiced
11,3.909091,0.208608,69,168.067227,37.265972,359,67.520675,73.243933,120,0.729316,166.666667,voiced
12,3.833333,0.201883,68,169.491525,46.234911,117,86.660462,90.610016,117,0.780171,170.940171,voiced
15,2.066667,0.256176,65,173.913043,34.310555,115,75.500151,80.498749,115,0.788061,173.913043,voiced
17,1.941176,0.186022,64,175.438596,32.916024,114,82.217717,85.136086,114,0.792239,175.438596,voiced
18,2.5,0.277593,65,173.913043,40.657688,341,91.886635,93.513183,114,0.810925,175.438596,voiced
18,0.944444,0.175191,65,173.913043,41.728462,113,59.280348,63.61566,113,0.76949,176.99115,voiced
15,4.6,0.13177,65,173.913043,48.246033,114,38.237331,43.871958,114,0.676615,175.438596,voiced
22,0.318182,0.084148,45,210.526316,61.439948,376,59.566284,56.752066,123,0.583418,162.601626,voiced
37,0.243243,0.087081,69,168.067227,61.490367,387,59.708109,35.242453,128,0.489757,156.25,unvoiced
48,0.208333,0.076723,1,392.156863,81.925671,398,73.221569,31.966129,8,0.368281,2500,unvoiced
55,0.163636,0.06999,1,392.156863,67.112733,393,50.255584,19.76637,8,0.293825,2500,unvoiced
49,0.163265,0.082702,34,238.095238,76.850397,398,56.548912,29.299495,9,0.429708,2222.222222,unvoiced
36,0.694444,0.097512,57,186.915888,68.79121,334,45.152007,65.772534,106,0.548647,188.679245,unvoiced
27,0.074074,0.106978,49,202.020202,63.823142,100,53.873657,56.507876,100,0.714781,200,voiced
22,1.954545,0.170053,48,204.081633,42.818791,99,69.534499,73.388675,99,0.810945,202.020202,voiced
20,2.15,0.302035,49,202.020202,31.050352,398,99.961011,102.039937,100,0.850731,200,voiced
20,2.45,0.261023,51,198.019802,48.774259,101,98.399262,95.272424,101,0.795457,198.019802,voiced
19,1.315789,0.22802,55,190.47619,66.041797,105,96.705967,87.970481,105,0.733879,190.47619,voiced
19,1.684211,0.139989,60,181.818182,81.729367,333,100.898595,82.805537,111,0.642284,180.18018,voiced
19,0.421053,0.135709,70,166.666667,79.549704,365,91.078933,70.239354,119,0.562582,168.067227,voiced
18,2.5,0.118643,80,153.846154,61.308749,397,69.528734,52.816965,132,0.471991,151.515152,voiced
21,1.428571,0.116025,92,140.84507,60.838298,388,48.8531,50.180471,143,0.597311,139.86014,voiced
15,4.066667,0.063937,5,363.636364,48.063322,150,19.851622,29.40569,152,0.322678,131.578947,voiced
15,0.133333,0.093761,39,224.719101,77.318873,346,90.78718,112.735685,168,0.569857,119.047619,unvoiced
29,0.724138,0.064079,27,259.74026,39.252962,351,14.210134,11.062242,21,0.356242,952.380952,unvoiced
54,0.185185,0.088094,91,141.843972,46.291267,395,23.42499,12.399478,10,0.31588,2000,unvoiced
50,1.96,0.094774,68,169.491525,50.734885,397,22.119711,15.424496,9,0.380859,2222.222222,unvoiced
24,1.708333,0.148385,148,101.010101,47.384925,387,29.725425,35.937607,198,0.435237,101.010101,voiced
13,6.307692,0.185321,154,98.039216,51.965451,399,48.065671,49.080061,203,0.563397,98.522167,voiced
14,1.857143,0.139102,154,98.039216,35.643211,203,50.552629,51.365296,203,0.600667,98.522167,voiced
20,0.55,0.132814,168,91.743119,61.23208,378,36.76606,35.543836,42,0.395578,476.190476,voiced
26,0.346154,0.080315,85,148.148148,48.398304,395,26.029482,26.775279,39,0.260293,512.820513,voiced
48,0.0625,0.07305,74,161.290323,66.767751,399,46.61772,32.715701,5,0.637434,4000,unvoiced
87,0.091954,0.070098,14,312.5,84.214912,396,56.814555,38.19857,5,0.619534,4000,unvoiced
114,0.035088,0.098201,48,204.081633,72.459526,392,60.540741,38.769515,5,0.590834,4000,unvoiced
120,0.058333,0.114621,19,289.855072,67.374376,395,60.535285,45.393533,5,0.700311,4000,unvoiced
121,0.049587,0.08211,83,150.37594,76.540991,397,53.043708,38.888763,5,0.676588,4000,unvoiced
113,0.061947,0.076474,37,229.885057,72.485735,388,55.110552,25.831115,6,0.414278,3333.333333,unvoiced
103,0.038835,0.078705,23,273.972603,74.716703,399,54.833158,28.817541,6,0.470838,3333.333333,unvoiced
88,0.079545,0.083061,88,144.927536,87.895268,374,73.446255,31.349844,7,0.372379,2857.142857,unvoiced
70,0.585714,0.079607,33,240.963855,93.023746,398,78.561469,35.984114,8,0.407122,2500,unvoiced
41,0.317073,0.065384,4,370.37037,52.606355,399,25.731108,18.05057,8,0.50719,2500,unvoiced
18,4.333333,0.069387,178,87.719298,50.045917,399,24.487072,31.207527,434,0.29434,46.082949,voiced
20,0.85,0.081491,179,87.336245,47.601217,383,31.667942,18.369158,10,0.327434,2000,voiced
25,1.52,0.122922,162,94.339623,59.050692,397,37.257975,21.048872,214,0.35023,93.457944,voiced
25,0.64,0.144346,171,90.497738,39.375572,220,36.839162,29.529582,220,0.584421,90.909091,voiced
27,0.185185,0.138804,174,89.285714,39.1568,220,35.040384,38.793604,220,0.536341,90.909091,voiced
27,1.962963,0.191499,182,86.206897,54.291124,231,43.637459,39.793377,232,0.430671,86.206897,voiced
22,6.318182,0.134951,170,90.909091,52.374105,229,36.030444,61.704765,224,0.408121,89.285714,voiced
12,6.166667,0.064353,174,89.285714,26.018736,230,81.480362,94.885294,229,0.62451,87.336245,voiced
13,0.153846,0.065048,174,89.285714,40.409852,226,119.49287,120.634993,225,0.641335,88.888889,voiced
14,0.142857,0.113022,180,86.956522,32.973558,230,120.118971,116.598188,230,0.596061,86.956522,voiced
13,0.384615,0.07516,1,392.156863,65.817858,231,67.743879,76.229977,225,0.446239,88.888889,voiced
19,0.157895,0.071415,181,86.580087,50.999399,227,39.974871,67.227624,227,0.531024,88.105727,voiced
27,1.851852,0.082588,270,62.5,55.910887,235,39.578732,63.513898,234,0.442508,85.470085,voiced
27,1.925926,0.075588,86,147.058824,65.984244,233,60.532381,76.696746,233,0.474073,85.83691,voiced
31,0.774194,0.087639,2,384.615385,57.789276,243,38.701965,29.282992,11,0.498243,1818.181818,voiced
30,2.2,0.067401,2,384.615385,53.703157,236,31.801175,21.343763,236,0.388154,84.745763,voiced
33,0.242424,0.070065,92,140.84507,43.993067,235,26.45924,30.934078,229,0.413242,87.336245,voiced
36,1.388889,0.072965,177,88.105727,42.105472,228,29.359071,35.325911,228,0.522016,87.719298,voiced
31,0.096774,0.070257,2,384.615385,52.129109,235,43.145388,41.335202,233,0.494496,85.83691,voiced
28,2.035714,0.073347,186,84.745763,35.996809,238,38.806727,38.923217,236,0.461858,84.745763,voiced
27,1.851852,0.128475,181,86.580087,43.222383,232,40.520601,43.671152,232,0.559497,86.206897,voiced
22,2.727273,0.102224,49,202.020202,42.38989,237,32.79921,46.816491,237,0.543199,84.388186,voiced
32,0.1875,0.078423,11,327.868852,75.291725,398,44.282354,38.386904,5,0.79912,4000,unvoiced
33,0.454545,0.079,33,240.963855,65.591015,399,29.049218,25.014751,5,0.757843,4000,unvoiced
26,0.384615,0.066625,12,322.580645,53.676623,399,29.206247,46.884516,605,0.133003,33.057851,unvoiced
55,0.036364,0.080207,17,298.507463,26.656543,397,8.567942,6.508128,5,0.409448,4000,unvoiced
100,0.05,0.102483,55,190.47619,70.447939,395,37.809124,22.699868,5,0.521035,4000,unvoiced
101,0.029703,0.08966,81,152.671756,72.377302,399,48.927922,30.412439,5,0.560262,4000,unvoiced
52,0.288462,0.091117,7,350.877193,82.577188,385,71.893281,49.943709,5,0.652964,4000,unvoiced
21,1.333333,0.086608,71,165.289256,58.767341,356,54.263887,49.467196,354,0.303465,56.497175,unvoiced
30,0.266667,0.082736,107,127.388535,30.500169,394,12.877289,22.61878,197,0.28102,101.522843,unvoiced
38,0.131579,0.116676,26,263.157895,34.136487,389,21.334607,28.116318,230,0.427302,86.956522,voiced
34,0.794118,0.103112,187,84.388186,34.257364,238,22.577282,28.537266,237,0.422428,84.388186,voiced
27,1.62963,0.115541,345,50.632911,22.741735,245,21.19833,27.994167,245,0.47146,81.632653,voiced
25,1.24,0.072327,42,217.391304,22.229328,241,25.386775,33.344744,241,0.604438,82.987552,voiced
22,0.272727,0.094323,182,86.206897,26.277811,240,28.852387,34.628126,239,0.576317,83.682008,voiced
